block_number,transaction_hash,receiver,amount
40410,0xd3cf80c1d4b8cdbae27a346eb14cf10482a6d06f0b3eb0c636c2599d284f0edf,0x47d09622d903561544ad74585d69da1e0b752e98,27.5
40410,0x189ff424d5e9397f7e523799b7652897d71f57697bd873f13089fe1946ed5dea,0xbad7136d3527cc5bc18a81c8815956729cb72a72,27.5
40410,0x33b83fbfd41e65f5a013ffe16cc7731a4fcefb6bc2d7b477997aba749e617623,0x3f07389885b69af79ce3dc1e8b1693723e6dc27d,220.0
40410,0xfe52c7ef0b89ce8e2fd7ec212cfaec14baa7040d61b62574480572f415afa6bc,0xf4ed2455b69ad675fc4612d4bfc8a2ba160179b6,27.5
40410,0xac16efc9500ee0696616d78d32df210620e86b1aab0949689c2aae1f404fe619,0x36f745bb7bc110696ff19d0afcb2bb2e83ed3606,27.5
40410,0x3b6aa1e328151379d76ffb4e0908f86ca6b5634fb31bc338a10a5e2c36d05478,0xe52ed0b9bfec5a18869a5955a45df4bc700a6a76,55.0
40410,0x310d0f8121368bb21cc828507ef496811e327aa9eb1a78f6182a9cd551c3b965,0x330cdabb98d72f41943008667f4fa266944e94ec,110.0
40410,0x768d24c6ef7a1577831c8a9efd9db7af40a32548bffa7c555127a7b466ba7512,0x6fccf02e0a042008152540a2d521c4aff2e98d92,110.0
40410,0xf82f4425e25f2af3a2f7600b2858412c8d988748b3a88098247db246159afaee,0x1b919a61146e2562bd9300d5054dadd276a3a3cd,110.0
40410,0x44acd74b0b73a5cf9f0b68e0b75735e8ba447a025fee48804351dfa8946606f1,0xa7d97afd612df670b2a8933a03eb612204af2cc0,110.0
40410,0x438291ebfd693aba4ceda8146c2e6b355e53c711c7c52c797e897b494238e406,0xd11a155c0a6a8e31e5ab31892834b8be642c087e,55.0
40411,0xb1cd1c10c10db4c4eb66aa0284789eb91d5caee8b3c9057ad40bef142d7c0b56,0x398928998b5d9256aa805179cbed3ac42fb4a3f6,110.0
40411,0x38d623bf99c5269388fa2aaf12da68d4db4c2dc7543cd1aaf8f6ab7be2c0141e,0x78c273b6ffcbae73d78541debfb3dde2e0e9bd41,110.0
40411,0xa36bba264e6b7fca45b73317c104d87783745e2dff680ea04dbbdb568419b783,0x0c1ca010e17cfe9d25f12d393496abdedf7fe40f,27.5
40411,0x7d0ad447074ad8adc53d6af6166ae7c16288b39441f9291eaff468d2d2a414a2,0x382286f58a1de6b7ad5df0312ac6f7c48f0cc6d2,577.5
40411,0xccd0df9f4b1794544b53dcf11da248a57b04b58364664aa7bf410a5ba3ee3f77,0xf73cab22c267c9eb8836e7ae3f92f10f1865e839,110.0
40411,0xdf85d2e8fcffb86cc49d23af33a9e4c64057b0fcfd072e9456e68d7777b4efb2,0x0c412fb156df84b1f24318477cfb56a398a07fb5,27.5
40411,0x6210b4448c71e643e1ef2c5dccbf1c0289bfce06a5a0b8325e14f3d20f4859f5,0x2660727e7acc76cb572594a6f530c4e5a30f66b1,27.5
40411,0xdf91d486938d643a8fe9ce208225240861706c25eaf4e1684951024be6a5bbc2,0xf8ee17790dbfc4da492cb8354fc3e03945559b04,27.5
40411,0xb4f3dab00762f5cd22c87da29577be271e74f21637ab06e577303e057b6875b9,0x75dde474d5451e4b7cfc882c1a7b1d4657e6598e,27.5
40411,0xc2c72b842bd4d76cf1a7d82fe149dd2f7229977fe43548c4ec7d5219ae26f351,0xcdcb3cbaa507a2aca06778a8289ec5b6f3056e1a,110.0
40412,0x11f04ba8f52570119c816d4bb02f10fbc6ef53cd8c981dfdeab5cd4b8acf2e27,0x0ce49882392a194a8486d67b2548f3fe0862fb1f,27.5
40412,0x120bc54a9974a79d1f628f9d1dc081a3cbc9779ffca8628876ebc787aa27cc63,0x1ba692b0c44b431a024e19ce67368a20e30c7391,27.5
40412,0xc11e8f14b9ebc55603a8691fb4ac482f1dad47f890181bfeafdbd553d41d30fe,0xa3d627aacfb105024d621c110d2ab451a2d66537,27.5
40412,0xedad10d7f841526e726e3ea86b5b61db61d150ec4395ca72cf5953c82396cfd8,0x81cb86aab6750a8705d0d54a6d23f376999b63e6,55.0
40412,0x8e6c995ae520b33ac360b63634f282d6f7b2b4b60a4a9178a86623fa338966f6,0xc303c359468924b1a5d177b5effb04ca6d9eaabb,110.0
40412,0x1fa7b46b1ad62348c7e35f4b322067562a37b450a251e85a4ffb7127eb2c3454,0x5c15d44c0550e13a54b06b0e1e8215085669260a,27.5
40412,0x2d7825fa231336754a58d10d380ca618b7e43dd14f540271b0353cf5a5a3a28a,0x810c9d66738aed01ffdde7759814efd0de73d596,220.0
40412,0x0bcf80de77d9f714c429d069324bfe1d6bafd06f63c6c2a306adf646d0d0eec7,0xf2729d4bcca279fd8fe2ff6e5513cd9eeb12e50b,55.0
40412,0x4d7df409c79605eb908b8c9e3b8b6f4392d491022b4021b27cd204d20eeac462,0xa699d802a3d87ac155fe5c99701cef1c19b63da6,27.5
40412,0xfb62848d0a22422cf64ccad66f5b15cfb973e1747806ada25c05ce35d06814c5,0xb479eb4a78ec69269a35435b983c3364d3b1fd7e,55.0
40413,0x4c2b081c4165ae0801f073ce352fd01d987c2d2e27d111704d97d8261ffde07a,0xf1f77dbb4da3a6e6b122429415ed2eebb8b8002a,27.5
40413,0x169b1f4c1f97cd3af47fe0292fcd07026fa9b038af5d4d73df2059884f01c1ba,0x1847de9e09fd43d0e58e4597b1a55226f10e6612,55.0
40413,0x22ac2456e836625a80a013190ee1322222cb6c32a7811ae251a648944039eba0,0x70183c52aac90b53fcbecb23dfe9ad012a31895a,55.0
40413,0x654a16390b3afcdb7aecb1f3248938e8feb2ee09ef541111ef5c584a389dc667,0x2acf15b3a9f5ef189204dc132eb752e1f9301aa0,27.5
40413,0x3e921ecfb10ae8697f74b17abd93311893892313b1af111168d4044adcfca155,0x6f7278154865f4019d2f278900c2871875738f7e,27.5
40413,0x5cc6aca4318f67e5139e87c3c6b29b972f559a7f25642ba4f70189bf12834524,0x752b9a14ee99b35ceb0d6ea2049b2e04516d51af,27.5
40413,0x80419a6e8e8d0c370dbee4eeda1ed640542b20b3cc998973e7f183d5cff81b17,0xab739451b2c02d3e1c1bec4be567bc6ecdcfccab,110.0
40413,0x3e2746bcbdbdec905ca984b3af41a373bdbac60d0f268ac708a7de5af2323873,0x260084182116985d1a23568d2bccc5140f4b56be,55.0
40413,0x38f072ea3b8ed94dc55de74154a87f18490c57b88a653d977597d054668348ab,0x6214058ffbdfaab4e896fcf2ff257c26c3ab4dff,275.0
40413,0x322d98a58cdb10fd4a46af979f0ab5c78bb82a6741e70b8b1d88f02abe323681,0x7f00891f390e31636f2c04589ab6fd71d7dfdb29,110.0
40415,0xe6422750957543fb0dbd1bb717c3b4d8ec2b150100e1e4bbebd70db7cfe4d890,0xed70577c6632a4803c931568e5fc2eb6ac1eab49,27.5
40415,0xab0816d5d3bd320233419f74ea6dcfbb6a282697a3ebeef60e0cd32f1e361a3d,0x14d90e014a9523dcfa82cf3b7875c430492f8d28,27.5
40415,0x2bce35566175ec2a17615e68de2ac0ba4aee24283981f22551c4b94b418a0991,0x4c509835d562ff0b3fd70d331e6b91d220cc42c5,220.0
40415,0xa3af24521de8b312e632c5cc0526cefb4c9545922e044c845b394417871097d5,0x9119b5c4985ae94ef6a6765bdbaf84aa61d5e4b8,55.0
40415,0x1eecbd8499269bec2174b401f5a56b4534c253d658d027c172ae0b71d849b79d,0x52a1d7bfae298371c6faaf174f5792916c0fd830,55.0
40415,0xec70e65756be826d73160906bacc609547de1030220f8db919658711278847da,0x38593d9dbf8183f2d55fc0e1ab52d20f6de64b1c,55.0
40415,0x5edd378c17a627133698c3bc213c2f2ee6492fe60494f120561688d12f4c6dda,0x5a4673baadb054ba67ed77746935a483ac112e76,110.0
40415,0x60ffb49b2945d8d4916780c1f4ba86569a4d3f3e42d48043126c232c96454bb8,0xe263e6e2f6877de48afbb60fe81be68d44b7d097,27.5
40415,0xebf7d270cb11ec1ab30c99892a075efd38a269fe19f600ea68a7a310c9eb4787,0xb3ee59b941b6c76e8d7bad0f6ca503cce0566632,55.0
40415,0xd9499bb7877148c86d947bfe60b8e81e3f7307e58a6fa90387b989f8221d2341,0xf62b225ad0b0eebd49a8abeb3dc214df223a47bc,55.0
40416,0xb6f2e83c5f77d870e73150fe3a746f77cecde915aa0a280baa713bdcaedbd361,0x3a3c2560d8752c336117f7667304ebfdee0d2690,137.5
40416,0xbe30f379c53a1a7be3c156cc2ddf21cd308ac1a1e8b53a8bbf34c2fcfa1c821e,0xd61c20d39538077e602f9f1c96d487aa66934f0c,220.0
40416,0x187b33fcbec3efb859c2eea8b24458af18b29d5b0ad560ec125e9d156d882758,0xafdfa86e55e1de747dd8ee45b0843cb07a05ca67,55.0
40416,0x0ebccfc8e63921c62d97224e6f846da3473a0c8234b5b9e2dd89f26884519880,0x88851dd5c770cecb466691527a73602c2aea95a6,55.0
40416,0x4b3a3249c714af49f6c58c3f54b359b0dc6cfab2a49e9f3b4b9af19c26a3adfd,0x2f91e1644978e564bd352a971346e2eb75eb36c8,27.5
40416,0x5813aa744f9b730bda877ef4bc39a09b1436252adeacdfcf5f7c7cafff3fed4e,0xa68e86153380ebb8f361e5b645b0e1e795e32152,55.0
40416,0x8534800ae54ec1cea91d16befa8ea305b7c8cfcb97159b43507ab2973916701b,0xa2a23a4b176be71a74b1f2154a117f13536e1df5,110.0
40416,0x32649da4c6ac0683e2c364cfbf51e4d0934e9dc04ece2af8ef67b34b6ab8c2f7,0xc0943e673fa70511645c7d0878ea22c42ff81b93,27.5
40416,0x420fb785434cbb62464916b150a0e9cf28dae25202a11f39a53c0709067ea33e,0x73b7ebab70bfb57b34858d2a9e69d6200a9f9bd5,220.0
40416,0x008d0226357892da5313463fad3209d4e7f4aac5691476625bc0891544194c16,0xc958603e750327c8970a938c86da424e9fb65ff9,440.0
40418,0x78bbcea39635a94196b24111f9b0fa2d1c395824e1fba438f41059a220b1df06,0xfd6abc5ff40581b3d58aeba0dbc5464a19b2da44,110.0
40418,0x944d6b4b9500d9ca625a912fad5f1dde105a912af955709f30e196193b64cca1,0x8d8bedb2aa8bd12c2c23ae06acee11da288da064,165.0
40418,0xd4a32f8e0099d761c4486743a0b0d2ece2988b53c1c46ad398ec2293d0060d49,0xad0c803a4f75ecd6309efda87200e992365b808b,27.5
40418,0x0065e2bf06a6928f645afc746958c6349f4df7d8bc0b8c5ccc2470949f558f69,0x5d2ca9c220f66a5f181e53bac510fe1e1a0ba268,440.0
40418,0x3e227aa5de37a9e9a159a4aa4fbe9d48045b642631db7165ab7ecb22ace75818,0x6c3f02faff1db767001ae871d67b1140f00ee6ef,55.0
40418,0x0ccbc6d54e28c69e7c7b0bba8abfbc14965412c61e3c15518b3866fa0a2f52cf,0xdc6af16963cd71e6d761d61c5ebdfb087393cd91,55.0
40418,0xabac1fd1c9496ba0f823ad79871b4f30b37c48c1a6fa085f7c9764b49dfb2c2c,0x9b56168b183f7c020119c57d7cfb462cc76fe5d5,55.0
40418,0xc3e9477057d3452efd403194f8e8c4beb1f4cad0a34be4fd49643a93669dca23,0x202a59639240bc35e0e14dd44cf3f3864d836a06,27.5
40418,0x063dd566fb75b28f59d3ca54f26d8c5e33e49e87b8e3b8eb0e3b0fd9ad5f4dce,0x66f6347e8cff69ebe107f5cc312a9f66dcd54d2a,110.0
40418,0xc2e85f135cf0f76dcb1e9cfedffd41a6d1773a5bc30e4cb5df1204b5db6ed997,0x14c18f103945e140c210f98cccb97c39947e281e,220.0
40419,0xfa9640d1cb783eea1dbed2e71c4ddd342ba456ec8446865046787a53b9ad3fe9,0x9754e3d5bc4df1307a7ced296b3aa7aec71776b0,55.0
40419,0xfc6a51dd6efc9aa8f589cd8d9b552c1de7fc617b07787c972b6671413c0cd8a3,0x32413d73fbb69a0831a987089a37fd79e3d900a6,220.0
40419,0xd5c1afa5784b89815388ee901e6996d2fdc453d89b1bd84af384e03ed88082cd,0xccb849d544ee2e956806cff4703d12f5316ae809,55.0
40419,0x2623b0cbc9937d0ac3d4a403948d8db28acc7527a5db0663e174b6e2fc8c066d,0x5093150dfccd85e902e3173f984edb77c8975981,27.5
40419,0xeee7ff291dd54ee598ed049b5374d96e024089b5951b9921f8bda0d7c6b49f39,0x52c8d62830b039e22e3375e68ff7299d6a5e1a5c,110.0
40419,0x5160f7aae89bb1bed93607b392ba978e321aef3e0c9c0c0d7e46b4b6d0651f72,0x88d95a2e12cdcebce009e8ee5b1b370b121c2b32,110.0
40419,0x70a0ae56903fee04405ebcd4dcac487d567ea9cec56fd1577993acc2eff78ef6,0x96ba60ef2c3b9fce8664975572dcd89c5a6f8a4b,275.0
40419,0x84a7c5c5ba7145a7c36cfdf0935a7dd3125cb6738a1d63d5ddeae118b3f45d53,0x95e82ae10cb45cacd49b4c1e0676aa9cdfc44d0f,27.5
40419,0x04b586f5ec337eea21fa22d57811532114a88ef245eac84a8cc9f69f06bc0fbe,0x2bb192e76a46ef7e67b737c438d8116bfd43c804,220.0
40419,0x63b937fc48df027add5abd5cfacf3c9f422cf6f51c42e7bf079ade16ae26aed0,0x364c10c4081d573ca14203498cfccaababe7eec3,27.5
40420,0xdf5dbdac3d1e4e5bc6f29107b5bc1cf5ab92045a62b1c03060a231ab18a715f8,0x15c8ccc661d8808645041036084d23505ee343a4,220.0
40420,0xb449b94c8411528955c297d7ed167c68e61f166a5b0773397e9b5417bd6fbecb,0xdf53116a8d6ff186b89db3fa15925ccaa85e09f3,55.0
40420,0x816d75420f62ff836f15c2af88ad4e51bf6519241428f9b38deb9095db5d44d3,0x85e4b10cea069ea5fd36e1f3bfa15ebc4db92033,27.5
40420,0xefde11adc7de41b4cac6dbb71530d8df1d7e271238087c6a4e099b7145335495,0x99cd6ba076996fee15c58b64d0d502a4f389380f,27.5
40420,0x2ec667337422988301cf467e2a4a14fd653d0a8e71589f9800075b0cfd54d909,0x64d1fb73f758383454686c9e48f678839584fadf,27.5
40420,0x1cd428e773392005d1cee2753a9b2d42a81d3395c031afa2bc35beb81a923389,0xb5784c20ffb6f055660a17b88c8a15801ffd0369,55.0
40420,0x1e8d853273319a0ef4dbc540e44e08384dc565f0043cd404d9784a6bad7d39a5,0x777e955571c5dd8ddb5c947c6f841983bc185bd7,27.5
40420,0x33ca7e761fd589f3c4aa70b9fed69f7d673f02204ded94779fc4d2673b9379b3,0x0b458427d7aabc4137916f3195bdf23cef05f0c4,27.5
40420,0xd137a86395b1c055ebf365da385ba0f9185acc5da67be1aa42033d494c06ef07,0x6ca675983404596173a20b4085a78081637b98de,27.5
40420,0x3115e767b430036568df9928d4e224163981ccfdda5141d82c79ba5a1534e2aa,0x08b76e60c574e12a8a430e3ccf8b0dd565170d4f,110.0
40421,0xfa5c5eb3684058847cebb59277c75b35b176ff45440cf797e86a23dd6b786542,0xf9b619295946165be319d55e71d6af2754d079a7,2337.5
40421,0x923a972c5946738a8cbc793d306fe741119881791e3c0f504e37e2f8f915787a,0x7dcf85d1080c36b84997a322810f900effa1e9a1,55.0
40421,0x7255e24ca17493506b05b903fef4885f272af9eef32df9f6f5f81db3d3bebe0f,0x8b7beece2a613b341f7037e3fddb1751f9f2ce59,27.5
40421,0x43f127d6a7adace3f5c7f3535957bd97a9844958e396ff280e99a0009fabef92,0x48d8216e9110a97f4bd2cc2206c9433f230c5171,220.0
40421,0xc9354ec6a7696eb5620087e1faf95b3fe5d08427b06a9ef58f67ebd75688459e,0x1b147c1b6d1cdc32512415954e715e2187059129,110.0
40421,0x6098dd29bebb50133a44e768c5d6427de390ba18979c58d6864f539ba2b2d235,0xa88021447e5084271a4da444c85fca967da84996,55.0
40421,0xb3eea5ffc27d74e88f9cfae29ac54c2143eb5c88eb197d24fdfa9ca146219228,0xbdbc9751d73f29cfddb285eba08ffdb7b3395dfe,110.0
40421,0xc2e045934205482a28828597862ec4f158c55f11f66e9ba7a9162057d769ccff,0xd7efe87f5cdf2b15efbdc701e30c2bc0e19e3e79,275.0
40421,0xc2500971bb7f328e742ebbbdb2926ff5889a157bbe0cc639fd0b61a762d332ea,0x7908c09ea110c5e175f58ab194286d7db9b358c0,55.0
40421,0xf86f080114086c10a38e935d5aadfc3a22ebc9a81b79151d4b02028cec1f8598,0x4df1865fdbdc6cbc57b8445df78c1b0dcd3532d2,55.0
40423,0x02cefdca787839af36d8fc4b04fcd7ffa64010edc5f620ec43d80a3ff8c635aa,0xdc2dfbc3403084c54d9b4445bb0e57105293c558,55.0
40423,0x1176ac1ea0b9bf3bcbb00902b777c0ecc323e39c3c2eddb2e0b0809e9acc2118,0xaf60e8ad0ee405150edfc5e15d8ded4264539b92,55.0
40423,0x9aae99b3b91a66d4ec04fe3720d09a5e38a9c1fbf120477f234bb7ef76d2c17e,0xe240b57da7ae510fbbe2caf974e5a958891ccbab,110.0
40423,0x209dd96def279191dff9b6e8288f95a0d2bd4124a83a4da85df2991b84028266,0xfffb827f19dbfb24fed0265a6619d5957847f79e,275.0
40423,0x9da03fdb76c4a5f1305a03386228b2626c78b1088ee15d316e11d93d57e2f9be,0x18ca3fea28c1fa4a5b6b648de8e4337a2c4381cd,110.0
40423,0x1a07cf06d9a7848a3034710f6a474295850abd72f73e81dab2b0c900722b5188,0x23fa770b4684277dadb1a16207829be8b3e6fa48,55.0
40423,0x85065a2aca336f159cdd0a0b0f416469199a5e56f66f42b095db38b1be70640a,0x33de94e2876eb40fd103c655a192c99903bae091,220.0
40423,0xc27c5d4f2233de292366e92fe380d1c32c61fb882fd11b014860432c06df008d,0xa949114e28a0eca5a648dcfc8399dae54972f829,82.5
40423,0xbf4be7b2ea3f443140205fca41f781067f192a88e2919b79fcf40bf2ae6702da,0x5e4fd05cb21677c2c6d64b42027a3323d1668a38,55.0
40423,0x8206f21d3dfb0050a51a6b3e923a57f70be9ac4080fb6783d643930c6ed06017,0x18e1f786dd447f86373654b0f32530367676847c,137.5
40424,0x4e92cf569b73b1dce03e9a85775636910f349798a10782c3fd48055e129cd1d8,0xb25da21f96a7dc5f45e5443d4b524c93ac7fb076,110.0
40424,0x83801ec6c635f9abaefe940c3a08befc4aaaece63ee2f813edd6288ff45ce127,0xd4b6acc59ba9b9d687e532ed47e347008294c847,55.0
40424,0x1b09bb7c146f2118a5a04077fe77c96600e7b1ddabaa6a3b47fc39e89c2c6f34,0x11313d5a23a60ae08f119b8820800b5e2c021176,110.0
40424,0x790f54d3997b5e0bc3256072fdf2d58b3277a5f93167b4bef72d5e316a730fc4,0x3759807f5d7da09d7752fc796ea51e440297a567,110.0
40424,0x7a7857539246128549ef934e20168c5a30f71c0a32b31829dcd68b665972a4c1,0xba235b4d4e5df5a66c8f97259212f909fb99502c,55.0
40424,0x074b3c2be95607dfcdd37390ad736fc3bf4ca887485448ddd3ef4788316ada59,0xe8d339a830cd3151c88c4659dc1f755a1e1b5b8f,220.0
40424,0xfeebdfaf9d0a0e5b07f76b084559426d3f99019639487c8919ff93a17484ddf8,0x1eed4610deead1999c43dc59bbeb1afe67f02b50,110.0
40424,0xdbc46cdf0f5bbf2374cd5be673abbdd12861c932f1f7f37ca9b31d4b02f98edc,0x51bb846ae2e8fe8243e995ce133ee967db12bf3d,110.0
40424,0xb7475392f4b826fee29c249d53cd8fbd93ae985895359ca2136bde63404fdf18,0xe868e2c8c32bc0be94c35bb438363f3f244d5dcf,110.0
40424,0x3ff8aaa6b10237b973dd2d35ddb07c1d061a4666d411575299b4231fba9162d8,0x087f61e29cc6b971f164b7dc53525b11249808e4,27.5
40425,0x24f3608a78f6a59d380004a9dbd0ae791f8383e6205f9a689b77f8c05e73af09,0xdbdf624b6875f19f9b4a995d53d561d8c360d60a,27.5
40425,0x0e667aca6111357f2aa99e71755ee1dfa72fe82790aa82f32786a54e0f5ac780,0x5b1e6be2f8933d65fc6fed06badd791b7ba2a17c,27.5
40425,0x4dcb61851efa81ca47f547a9a7a0431654eb7222f4a74901a7f39b3110ed51a1,0x72c52be272410def25949c10919660f5c83f4539,55.0
40425,0x56d00545af9abd11df4c40a062f88bd83daf57ee18287fd1ee35907c5e4bfb34,0xac445c2aa63a7810330964fae774e85a31c8f6f4,27.5
40425,0x9744c705daae67bd3edebbb53dfc710b77f4aa7ca13a4303d5a5b8f67a2495a2,0x91075c0aaa8e59bc7591ef393f3340eaeebe4c1c,55.0
40425,0x2bec1d09f4fed4e63cb49ef07a9b32e65c76e9e343cb6169abc9adb8ee21da47,0xfa6205322adb5b3c03238c00620bb66b961be8e3,55.0
40425,0x7d1439b74b5cb3d583be1e2eda1536dc03100159927f2185969b77b8d4d7ebe4,0x3050d1ce25e31f9760276948aa8b42d0852817e9,220.0
40425,0xe915697cc8c77dd425a6688f61d91454821c5198eb6527dc7e275252d6a53dc1,0x796edf11b6fcbe40dc02a351eb7c7109b4aa9d00,110.0
40425,0xdefaea692fafdfdca81fb5dfc93680e90c54c397bb959f8bb9ed30e2d6447ec4,0x717116770376ef41381262440b3299b3dd549e43,220.0
40425,0xb053de88ed7dceb57e2b13a1a23f402bf5c6e99d279a66e49ad51d49c3ae7fdd,0x63bca61a99a4f42ad47cf6af99ce9173af705f3d,440.0
40427,0x762bdeeacfbdb9fdbf81c1c88b920dfa389f2ae412e7d6f8cba2f268cf3c94ce,0x0edb541411cda67e29ef60abfb67d759f599ab71,27.5
40427,0x96095c8fa087f69d3a28b2ed27abe503dc8ab5b03adbb15373f35b76f6e67d30,0x7b69e3aef387d6fb0cc52895d380e4b1f8644c67,55.0
40427,0xe4215ce1656dc9681335ef9c46382fae7b29f0415b0721dc4413397247924492,0x4a238d289396bfa22396dee1c3e911b64598371b,110.0
40427,0xbcdb2925fda21af6913bbfc3fcbbec5e2278cbf73fd9b853ec330cbee7deb1f7,0x822719043f1f37a8a2d304615d31fffa98efa5ca,27.5
40427,0x1788dc81028bfa5aba6ce5c64e6d95525179d070081785fcbb43bb3c12a22a99,0xb588c243200067cc737c234dc6652565cb78eaa2,55.0
40427,0x32611ff5ab48fd108bd79eda383e29eeb8311e117283ddc98948b67796ca16dc,0x37922c9f2dead371be0e8b710c3a7ac2cbd07886,55.0
40427,0xa8d519edb4e8e36ce38ab7cdae7f513b85606cc652d50896fd0e138c65574370,0xecc444a9f0483741c5db2c2b4ca868e712b4abab,55.0
40427,0x464569b1ebc1743db6d0bac0ee6ef9080b10975235cef81eb1323fb29f74b091,0x653ffc901974f0cae765771163470bc88c56611f,55.0
40427,0xa884c5451b1b4eb503b944058750811c558efa093bbd3eda3b7bbff801a943a2,0x86e1ab5ec6822d3178450dc1cf45d954697dbe50,55.0
40427,0x31e687c1a403d1a8bf4a16b09a8c17b389992bc440d078c95965d6e694767e9e,0xcb6daa44796bc7dab4759c0e31a81108af5b7a72,55.0
40429,0x23a56ddd06728fdd58b3bdc2bd27ec42af669a330c2f0fedf12c7e3120608a18,0x73c01fe4b91b22bf240c4235b8fe2b89dc0536b4,55.0
40429,0x5066dfbe265c1a74671fcfa8dcc2400c21d9efe7fe5d34061c0659c6908f1179,0xf0983240ac85455c3f9595196e0b452e5a6c360c,82.5
40429,0xda6b87a50022b764c83ee9766202ee25a87fe79e66c317347b71bae91a295b14,0xef4487985fc594dbb04a9f4dbcb155bb58230a41,27.5
40429,0xd1a5bf9a1c7d8a3153964b60db9bdefdda86de901fc3e3bdb2bdd0eee998f766,0xf15635866d4d211c9b15ab0aa4b7e12814a07c6e,137.5
40429,0xd5d0c798ba9580e091d1cd7b9db2f4f42832f51fec81fa2d090f6ac47e098dc8,0x9823b77f9a895c0534ff2eba59a254008a62a015,55.0
40429,0xf34e8b2eac5b369a57d2bb364478c99a53dc062b8ad25045c5de95ee16ebae83,0x0773ab099fcb638d032fa476d8d65413ab95d03a,110.0
40429,0x1ee5f4f28fec2549da201f12b7eeeb240111e4ffd521f93b58b9aeef65d9321b,0x277c96c1ac1276cf9c89f74d09a1c3aa0eaae89c,220.0
40429,0x3f831a394094d1c63b387957e82f47743b6c8869613c515ad71a917a16fba8ac,0x6b7e7de2d51f9e08bffb62a1ca360738d0553fe8,110.0
40429,0x22372b041d7ebb8aa098d4fb8f0185f0a995bd05437f7fe450f55f63072b8896,0x6917e6ee5ccc11e6ba8a23d90c870c6aabda21fa,82.5
40429,0x141c1a1138a7cc35e98b805e2bfd75668308f951a5a12d279e991a1ab874bb4a,0xb75126774f7796c803bc419cb07958953dcf589b,82.5
40430,0x8e09c11662218d134b2b832c106bb6bc655c6ef09279930ab85d0e633530f459,0xb73d7a3e25c32e76cb69697b6fa7dbf3c935aa22,27.5
40430,0x20e532e00095ff59baa77d1e8762ad8d33d7bad84186a9986e8b54d75ea1aed4,0xeb499f9425373d4c7a0271ab311f80f23423e5a0,27.5
40430,0x2f1fbfa8198005f204f8a0269a96a49a680a345c8afc54123206c791dbef5520,0xe3caca6ed020bd05752f4ac2269c12ca2a792118,165.0
40430,0x25052c27099b02c8493fa8201cba0ef78786c2a24fdb2265e0cd7ddb675abd8b,0x3a780272762a6cc669ce5a89e8f543074d00e887,110.0
40430,0xa1dc0680483522283981000784bc7c3aee2e674f28149fb8406467029731c94d,0xbb50b11074c22969c495964e26719edd62ea8303,55.0
40430,0x4db17540dac31d0d07e57e84e9c8108401ab4e5e58b84d0c8a1b3765f2806568,0xc747001e1ff4a1f0ec20dc743d739e863d85a505,55.0
40430,0x4a87500c64020103feaebaef1213fc80d2fbf53abdf1eab489402f751f89f5c6,0xe12610f91170d9e7bea95e13dad24b97bb5756fb,55.0
40430,0x34a4843cbfc312e5dbcdc07b128be3f823080ddb343bbb64dd7d8721b33e7ae9,0x05c4bf7b6ea1b35e1922283742b54fb45a867595,55.0
40430,0xd5e042ca6cc78ac68725471f886abbe821400dd8158472dce467931f9f74c926,0x691517bb3115f7f34ce94eb68818767b9d5731d5,55.0
40430,0xb05fcdb15b8b0d60230cd5325689adb4914b5dc19d27457923e71dc92b8bf721,0xb3cefc1def392a811ee598193170f30684f99324,55.0
40430,0x650ab692f258393dd18e5ee787d824350a36779e231b1134817738debe336463,0x6e6c1695e398bdeabba32b1602a165a9c1fb9939,55.0
40430,0x0b7afcfa5e60487c3e160d1500ef2bb31317d8d79982f390ee5fb64854d3045f,0xf206f6bd855066017e94a65c401681151b80ad42,55.0
40430,0x04539396b8cf40a1a4baff356de86937096ea6fad220e1c3a3910e8eecba00a5,0xbc171b3e69027cc94d9b5250a9f88b0ef6a63b81,220.0
40430,0x445ffed0c9004f2556bd76c8d370e70896e8d5f14ff63d9b6baec81eca29424d,0xf6f495c26683df57153ce3bfaebf2132992191b8,55.0
40430,0x5df98ff6437b6706fdcb8c4e7ef1c2976ae147e250e48fd6d63c796b235030c7,0x85b7308c896dabc8203dacd4983810ecb1559ff2,55.0
40430,0x5c5a727e262abff066cd7879af01339085f82fc288928611e9213a877e458d7e,0xcc795d6b4021501e8431ccd9f721a67aaf4fef7c,110.0
40430,0x79510e015e53bb685c1e867779bc8e7bfa991ef13c0abcdb80a2c85c4eea081a,0x184bab1b4b4e8b7e1909eb5379688fa2c22fcd8e,27.5
40430,0x21b1ef8e586faa6b7b36d2b9112a9d2649e10a79adebf29088e83870a1723436,0xc671bb62a399800f7e72e35731638c67c39a8b5d,55.0
40430,0x139fe20cfe8ac3d7c02bfb08cd26f56bba0c20446ce33aebd2bdffcf386b3347,0x8b4b44f37c88d4bcf30651ed1f24f497f0e9b95e,220.0
40430,0x83497585532d584db5df8efe63b651c556e0805602a2f9b21d920ff75164e203,0x281689e97db4d25bc376ad0a0d0185e85234f2d9,55.0
40431,0x6289486f7fb5ef946c71d7e8971c479ea66b209a800eba1f9d8d1d55888eef91,0x4aaaf9123764e1463e28a82eafa822d551749056,55.0
40431,0x1999c75dc66fe0a3765d3a7647cbc406e8b5e9384e19256e4e5125a03ab5f19c,0x34106def7682c23f1e452a695fc6e9dd482f3a02,82.5
